"FXY1","FXY2","Title_en","ElementName_en"
"301123","002083","(Radiosonde full header information)","Type of balloon shelter"
"301123","002080","(Radiosonde full header information)","Balloon manufacturer"
"301123","002081","(Radiosonde full header information)","Type of balloon"
"301123","001093","(Radiosonde full header information)","Balloon lot number"
"301123","002084","(Radiosonde full header information)","Type of gas used in balloon"
"301123","002085","(Radiosonde full header information)","Amount of gas used in balloon"
"301123","002086","(Radiosonde full header information)","Balloon flight train length"
"301123","002082","(Radiosonde full header information)","Weight of balloon"
"301123","008041","(Radiosonde full header information)","Data significance"
"301123","301011","(Radiosonde full header information)","Year, month, day"
"301125","001033","(ASCAT header information)","Identification of originating/generating centre"
"301125","001034","(ASCAT header information)","Identification of originating/generating sub-centre"
"301125","025060","(ASCAT header information)","Software identification"
"301125","001007","(ASCAT header information)","Satellite identifier"
"301125","002019","(ASCAT header information)","Satellite instruments"
"301125","001012","(ASCAT header information)","Direction of motion of moving observing platform"
"301126","001087","(Sequence for representation of moored buoy identification)","WMO marine observing platform extended identifier"
"301126","001015","(Sequence for representation of moored buoy identification)","Station or site name"
"301126","002149","(Sequence for representation of moored buoy identification)","Type of data buoy"
"301126","301011","(Sequence for representation of moored buoy identification)","Year, month, day"
"301126","301012","(Sequence for representation of moored buoy identification)","Hour, minute"
"301126","301021","(Sequence for representation of moored buoy identification)","Latitude/longitude (high accuracy)"
"301128","001081","(Additional information on radiosonde ascent)","Radiosonde serial number"
"301128","001082","(Additional information on radiosonde ascent)","Radiosonde ascension number"
"301128","001083","(Additional information on radiosonde ascent)","Radiosonde release number"
"301128","001095","(Additional information on radiosonde ascent)","Observer identification"
"301128","002015","(Additional information on radiosonde ascent)","Radiosonde completeness"
"301128","002016","(Additional information on radiosonde ascent)","Radiosonde configuration"
"301128","002017","(Additional information on radiosonde ascent)","Correction algorithms for humidity measurements"
"301128","002066","(Additional information on radiosonde ascent)","Radiosonde ground receiving system"
"301128","002067","(Additional information on radiosonde ascent)","Radiosonde operating frequency"
"301128","002080","(Additional information on radiosonde ascent)","Balloon manufacturer"
"301128","002081","(Additional information on radiosonde ascent)","Type of balloon"
"301128","002082","(Additional information on radiosonde ascent)","Weight of balloon"
"301128","002083","(Additional information on radiosonde ascent)","Type of balloon shelter"
"301128","002084","(Additional information on radiosonde ascent)","Type of gas used in balloon"
"301128","002085","(Additional information on radiosonde ascent)","Amount of gas used in balloon"
"301128","002086","(Additional information on radiosonde ascent)","Balloon flight train length"
"301128","002095","(Additional information on radiosonde ascent)","Type of pressure sensor"
"301128","002096","(Additional information on radiosonde ascent)","Type of temperature sensor"
"301128","002097","(Additional information on radiosonde ascent)","Type of humidity sensor"
"301128","002103","(Additional information on radiosonde ascent)","Radome"
"301128","002191","(Additional information on radiosonde ascent)","Geopotential height calculation"
"301128","025061","(Additional information on radiosonde ascent)","Software identification and version number"
"301128","035035","(Additional information on radiosonde ascent)","Reason for termination"
"301129","001007","(Observing satellite and instruments)","Satellite identifier"
"301129","001031","(Observing satellite and instruments)","Identification of originating/generating centre"
"301129","002019","(Observing satellite and instruments)","Satellite instruments"
"301129","002020","(Observing satellite and instruments)","Satellite classification"
"301130","301011","(High precision timestamp)","Year, month, day"
"301130","301012","(High precision timestamp)","Hour, minute"
"301130","202131","(High precision timestamp)","Change scale"
"301130","201138","(High precision timestamp)","Change data width"
"301130","004006","(High precision timestamp)","Second"
"301130","201000","(High precision timestamp)","Change scale"
"301130","202000","(High precision timestamp)","Change data width"
"301131","301021","(Pixel geolocation)","Latitude/longitude (high accuracy)"
"301131","007024","(Pixel geolocation)","Satellite zenith angle"
"301131","005021","(Pixel geolocation)","Bearing or azimuth"
"301131","007025","(Pixel geolocation)","Solar zenith angle"
"301131","005022","(Pixel geolocation)","Solar azimuth"
"301132","301150","(Common header sequence)","WIGOS identifiers"
"301132","301001","(Common header sequence)","WMO block and station numbers"
"301132","301021","(Common header sequence)","Latitude/longitude (high accuracy) (see Note 12)"
"301132","007030","(Common header sequence)","Height of station ground above mean sea level"
"301132","008021","(Common header sequence)","Time significance"
"301132","301011","(Common header sequence)","Year, month, day"
"301132","301012","(Common header sequence)","Hour, minute"
"301132","002006","(Common header sequence)","Upper air remote sensing instrument type"
"301132","001079","(Common header sequence)","Unique identifier for the profile"
"301132","001085","(Common header sequence)","Observing platform manufacturer's mode"
"301150","001125","(WIGOS identifier)","WIGOS identifier series"
"301150","001126","(WIGOS identifier)","WIGOS issuer of identifier"
"301150","001127","(WIGOS identifier)","WIGOS issue number"
"301150","001128","(WIGOS identifier)","WIGOS local identifier (character)"
